latitude,longitude,bathrooms,bedrooms,floorAreaSqM,livingRooms,distance_to_tube,distance_to_bus,no_of_bus_1km,saleEstimate_currentPrice
51.4245857,-0.063019,1.0,3.0,89.0,1.0,0.701491,0.701491,3,427000.0
51.4635313,-0.0385378,2.0,2.0,103.0,2.0,0.075652,0.075652,2,903000.0
51.4980252,-0.1823418,1.0,2.0,91.0,1.0,1.524656,0.410486,3,1286000.0
51.4994142,0.0909473,1.0,2.0,71.0,1.0,1.172035,1.172035,0,373000.0
51.4524039,-0.0653827,2.0,2.0,66.0,1.0,1.413137,1.413137,0,503000.0
51.5894151,-0.0839076,1.0,2.0,88.0,2.0,1.039631,1.039631,0,630000.0
51.5213113,-0.1948344,1.0,1.0,49.0,1.0,1.374849,0.431677,3,288000.0
51.6248364,-0.1132882,1.0,1.0,55.0,1.0,2.382470,1.298469,0,354000.0
51.4781818,-0.1470459,2.0,3.0,109.0,1.0,1.113771,0.254439,1,1496000.0
51.4403613,0.0063717,1.0,3.0,91.0,1.0,1.962560,2.329333,0,549000.0
51.5663748,-0.0717598,1.0,2.0,61.0,1.0,0.160347,0.160347,1,412000.0
51.5532342,-0.0770896,1.0,3.0,116.0,1.0,0.559825,0.559825,2,1338000.0
51.4850536,0.0038677,1.0,3.0,112.0,1.0,0.262834,0.987936,1,487000.0
51.4470441,0.0350159,1.0,2.0,65.0,2.0,3.938135,3.938135,0,314000.0
51.4586433,-0.1021282,2.0,4.0,156.0,1.0,0.580029,0.580029,3,1097000.0
51.4622102,-0.0908521,1.0,2.0,61.0,1.0,0.683551,0.683551,2,367000.0
51.4652923,-0.2228603,3.0,3.0,112.0,1.0,2.972682,1.032883,0,921000.0
51.4463553,-0.1451344,2.0,2.0,82.0,1.0,0.606736,0.606736,2,675000.0
51.6069614,-0.2342604,2.0,4.0,112.0,2.0,1.253097,1.253097,0,747000.0
51.4375882,-0.0407715,1.0,3.0,84.0,1.0,0.862712,0.862712,1,529000.0
51.5162136,0.0096758,1.0,1.0,52.0,1.0,0.323606,0.323606,3,347000.0
51.5836413,-0.1397223,2.0,4.0,205.0,2.0,2.092373,0.785947,1,1718000.0
51.5334803,-0.0761629,1.0,2.0,78.0,1.0,0.207947,0.207947,1,515000.0
51.6151593,-0.0311694,1.0,1.0,40.0,1.0,2.259292,2.259292,0,224000.0
51.594661,-0.2504253,2.0,2.0,73.0,1.0,1.795101,0.097995,1,469000.0
51.438025,-0.2439173,1.0,3.0,90.0,1.0,3.243957,2.702394,0,364000.0
51.5381902,0.0050632,2.0,2.0,81.0,1.0,0.372681,0.645064,3,413000.0
51.4211342,-0.1960166,2.0,3.0,146.0,1.0,0.666122,0.666122,4,1245000.0
51.4999622,-0.0558479,1.0,2.0,77.0,1.0,0.286562,0.286562,5,574000.0
51.5957377,-0.2318109,2.0,4.0,176.0,1.0,1.800379,1.257855,0,946000.0
51.5306841,0.0333382,2.0,3.0,106.0,1.0,1.943844,0.534450,1,552000.0
51.5655459,-0.0942026,1.0,1.0,52.0,1.0,0.787774,0.557071,2,476000.0
51.5198571,-0.1585106,1.0,2.0,57.0,1.0,0.390458,0.390458,7,1024000.0
51.4594724,-0.0021333,1.0,1.0,50.0,1.0,1.031550,1.031550,0,330000.0
51.5700863,-0.1327142,1.0,1.0,49.0,1.0,0.789701,0.627935,2,370000.0
51.5730688,-0.1201381,1.0,1.0,50.0,1.0,0.302233,0.302233,1,424000.0
51.5157536,0.0200658,1.0,1.0,45.0,1.0,0.708097,0.708097,4,294000.0
51.4938714,-0.2481151,3.0,4.0,65.0,2.0,1.637207,0.155280,3,1379000.0
51.4392715,-0.1441551,2.0,7.0,197.0,2.0,0.665626,0.665626,1,2051000.0
51.4143469,-0.0774589,3.0,6.0,237.0,2.0,0.523250,0.523250,2,1767000.0
51.4677706,-0.1110073,1.0,3.0,92.0,1.0,0.637491,0.627668,3,483000.0
51.4419581,-0.0076461,1.0,3.0,81.0,2.0,1.285525,1.994453,0,535000.0
51.5245754,-0.0651066,1.0,1.0,46.0,1.0,0.372942,0.694402,4,484000.0
51.4916073,-0.2047095,1.0,1.0,68.0,1.0,0.754832,0.184848,5,593000.0
51.4337735,-0.0304751,1.0,2.0,60.0,1.0,0.775664,1.404653,0,300000.0
51.587357,-0.0275494,1.0,1.0,42.0,1.0,0.670361,0.750071,3,318000.0
51.4796745,0.0717243,1.0,1.0,53.0,1.0,1.188002,1.188002,0,189000.0
51.4347855,0.0231337,1.0,3.0,109.0,1.0,2.941284,2.941284,0,571000.0
51.4608714,-0.0706101,2.0,3.0,128.0,1.0,1.021471,1.021471,0,1136000.0
51.4158677,-0.2359821,2.0,4.0,118.0,1.0,1.644008,1.644008,0,827000.0
51.5456573,-0.1071482,3.0,6.0,215.0,2.0,0.301707,0.301707,4,2203000.0
51.4821663,0.005307,2.0,2.0,90.0,1.0,0.179178,0.915507,1,532000.0
51.4479246,-0.0517705,2.0,3.0,110.0,2.0,0.529852,0.529852,2,852000.0
51.5787089,-0.0085395,2.0,5.0,85.0,1.0,0.887105,0.887105,2,793000.0
51.5865344,-0.1407012,1.0,5.0,215.0,1.0,2.359180,1.044624,0,1584000.0
51.47766,0.0249001,1.0,2.0,94.0,1.0,0.875174,0.875174,1,661000.0
51.5002209,-0.1651088,4.0,4.0,254.0,4.0,1.592388,0.311963,3,5082000.0
51.5556455,0.0160439,1.0,2.0,79.0,2.0,0.806944,0.806944,2,578000.0
51.4855073,-0.0378393,1.0,1.0,36.0,1.0,1.036911,1.036911,0,254000.0
51.5477851,-0.1225937,1.0,1.0,55.0,1.0,0.683965,0.321077,3,363000.0
51.5845778,-0.0960917,1.0,3.0,141.0,2.0,0.822088,0.761604,2,854000.0
51.5811816,-0.0048231,2.0,4.0,127.0,2.0,0.661364,0.661364,1,975000.0
51.5006297,0.0084154,2.0,2.0,88.0,1.0,1.027075,0.308536,1,819000.0
51.4759366,-0.0183263,3.0,4.0,214.0,1.0,0.292356,0.292356,4,1211000.0
51.4902523,-0.1682606,3.0,3.0,179.0,2.0,1.889719,0.541681,2,4081000.0
51.5575891,-0.0429893,2.0,3.0,114.0,1.0,1.072344,1.072344,0,667000.0
51.5867626,-0.1766855,1.0,3.0,120.0,2.0,3.591038,0.821536,1,1226000.0
51.4745644,-0.0940516,2.0,2.0,87.0,1.0,0.772317,0.772317,1,534000.0
51.5669396,0.0008591,2.0,4.0,110.0,2.0,0.667314,0.529795,3,783000.0
51.5045505,-0.1920102,1.0,1.0,42.0,1.0,1.463407,0.392541,5,511000.0
51.5206062,-0.0978523,2.0,2.0,83.0,1.0,0.474830,0.157086,8,774000.0
51.4427648,-0.1478269,1.0,1.0,55.0,1.0,0.278937,0.278937,1,505000.0
51.4975824,-0.0803789,2.0,2.0,65.0,1.0,0.905143,0.905143,2,658000.0
51.485897,0.0466696,1.0,3.0,140.0,2.0,1.096126,1.620681,0,755000.0
51.5534006,-0.1701089,3.0,5.0,343.0,3.0,0.415517,0.503316,2,5090000.0
51.4876161,-0.277317,1.0,2.0,59.0,1.0,0.435247,0.435247,1,437000.0
51.4301325,-0.1377784,1.0,2.0,59.0,1.0,0.658596,0.658596,1,398000.0
51.58164,-0.2508369,1.0,2.0,67.0,1.0,0.835903,0.835903,1,446000.0
51.4798193,0.0289994,1.0,1.0,47.0,1.0,0.777350,0.904621,1,135000.0
51.5380689,-0.1483731,1.0,2.0,87.0,1.0,0.786490,0.438649,5,885000.0
51.4379651,-0.14471,2.0,2.0,82.0,1.0,0.735093,0.735093,1,684000.0
51.4225996,-0.1328777,1.0,1.0,62.0,1.0,0.357733,0.357733,1,474000.0
51.4355087,-0.058471,2.0,4.0,120.0,1.0,0.541929,0.541929,2,687000.0
51.5898712,-0.0782583,1.0,3.0,96.0,1.0,0.695147,0.695147,2,780000.0
51.4753777,0.0268727,1.0,2.0,59.0,1.0,1.162764,1.162764,0,340000.0
51.4703903,-0.080734,1.0,3.0,122.0,1.0,0.638016,0.638016,2,1017000.0
51.4682084,-0.1310314,3.0,6.0,277.0,3.0,0.313044,0.342880,4,2389000.0
51.4607636,-0.0738969,1.0,1.0,41.0,1.0,1.064466,1.064466,0,472000.0
51.4148944,-0.1341119,1.0,3.0,108.0,1.0,1.214948,1.214948,0,598000.0
51.6353731,-0.0898173,2.0,3.0,99.0,2.0,1.579449,1.579449,0,633000.0
51.5847861,-0.1564344,2.0,5.0,295.0,4.0,3.009291,0.645541,1,2202000.0
51.4580418,0.0422852,1.0,3.0,80.0,1.0,3.283962,3.365567,0,419000.0
51.5072366,-0.2797485,2.0,2.0,75.0,1.0,1.073165,0.499094,2,563000.0
51.4302633,-0.0593983,1.0,2.0,69.0,1.0,0.463239,0.463239,1,210000.0
51.5189097,0.0108324,1.0,3.0,70.0,1.0,0.535334,0.535334,2,340000.0
51.4843742,-0.1218122,1.0,1.0,42.0,1.0,1.980696,0.280008,3,442000.0
51.4557412,0.0219582,2.0,3.0,93.0,1.0,2.687184,2.687184,0,580000.0
51.579432,-0.0018832,1.0,2.0,54.0,1.0,0.828175,0.828175,1,407000.0
51.4932058,0.1147073,1.0,1.0,52.0,1.0,0.529084,0.529084,1,221000.0
51.4919577,-0.0916435,1.0,2.0,64.0,1.0,1.474093,0.701734,1,409000.0
51.4541828,-0.1244648,2.0,3.0,83.0,1.0,1.370049,1.168407,0,572000.0
51.5949367,-0.1704196,1.0,1.0,55.0,1.0,2.845027,0.929395,1,319000.0
51.4414182,-0.0924819,1.0,2.0,75.0,1.0,0.880945,0.880945,1,488000.0
51.4511809,0.062273,4.0,4.0,267.0,2.0,4.366593,4.366593,0,1262000.0
51.5820014,0.0275876,1.0,3.0,115.0,1.0,2.120004,0.449620,2,907000.0
51.4700347,-0.0602311,1.0,1.0,69.0,1.0,0.463379,0.463379,3,537000.0
51.5191815,-0.1379499,2.0,3.0,122.0,1.0,0.591428,0.298844,7,2158000.0
51.495605,-0.1358614,2.0,2.0,119.0,1.0,0.496471,0.464736,4,1464000.0
51.5598622,-0.0731876,2.0,2.0,91.0,1.0,0.312012,0.575101,1,679000.0
51.4482284,-0.1126342,2.0,2.0,80.0,1.0,0.928146,0.928146,1,506000.0
51.4495856,0.0604309,1.0,2.0,64.0,1.0,4.557899,4.557899,0,327000.0
51.5034534,-0.3215325,1.0,2.0,93.0,2.0,1.114367,0.715059,2,801000.0
51.4301947,-0.1513707,1.0,1.0,48.0,1.0,1.340863,0.830243,1,312000.0
51.6086827,-0.1248782,1.0,1.0,70.0,1.0,1.401640,0.156469,1,398000.0
51.5949072,0.0244085,1.0,1.0,58.0,1.0,2.035713,0.390377,1,328000.0
51.4708464,-0.0976766,1.0,1.0,62.0,1.0,0.599118,0.599118,2,352000.0
51.5686189,-0.0671485,1.0,3.0,90.0,1.0,0.547375,0.547375,2,630000.0
51.4744848,-0.128183,2.0,3.0,140.0,2.0,0.870516,0.485155,3,1312000.0
51.4033738,-0.0773299,1.0,3.0,107.0,2.0,0.718280,0.718280,1,700000.0
51.4349523,-0.0924778,3.0,5.0,242.0,3.0,1.019630,1.019630,0,1994000.0
51.6001438,-0.0823011,1.0,2.0,97.0,1.0,0.937032,0.937032,1,505000.0
51.4898349,-0.2542853,1.0,4.0,144.0,2.0,1.486699,0.587864,2,1308000.0
51.5271938,-0.0717426,1.0,2.0,58.0,1.0,0.515408,0.515408,2,450000.0
51.4698174,-0.2070189,3.0,5.0,212.0,2.0,1.766511,0.209890,2,2107000.0
51.4797594,0.0052917,3.0,5.0,260.0,2.0,0.373010,1.018785,0,1941000.0
51.5401053,-0.1220302,3.0,3.0,99.0,1.0,0.579855,0.579855,3,942000.0
51.5157492,-0.1649746,1.0,1.0,30.0,1.0,0.830204,0.490440,7,368000.0
51.4353581,-0.0327234,1.0,3.0,88.0,2.0,0.963230,1.463307,0,456000.0
51.5563051,-0.0452661,1.0,3.0,129.0,2.0,1.004099,1.004099,0,1718000.0
51.4706944,-0.081182,2.0,4.0,155.0,1.0,0.623062,0.623062,2,1188000.0
51.439166,-0.1271667,1.0,1.0,58.0,1.0,1.527282,1.527282,0,440000.0
51.4541461,-0.1143333,2.0,4.0,170.0,2.0,0.847622,0.847622,2,1161000.0
51.5928094,-0.0229243,1.0,2.0,68.0,1.0,1.139945,1.139945,0,551000.0
51.623169,-0.0897385,1.0,3.0,84.0,1.0,1.798685,1.969341,0,492000.0
51.5440209,0.0006468,2.0,2.0,67.0,1.0,0.382171,0.382171,2,482000.0
51.4172201,-0.0975593,1.0,2.0,89.0,1.0,1.769206,1.769206,0,366000.0
51.5564448,0.0024614,2.0,3.0,154.0,2.0,0.882225,0.552228,2,673000.0
51.4276446,-0.0592934,1.0,1.0,57.0,1.0,0.354309,0.354309,1,372000.0
51.4467455,-0.1890987,1.0,1.0,35.0,1.0,2.384974,1.227214,0,295000.0
51.5346433,-0.0703317,1.0,2.0,63.0,1.0,0.502820,0.502820,2,420000.0
51.4828645,-0.1823975,2.0,4.0,199.0,2.0,0.803976,0.803976,3,2214000.0
51.5843172,0.0267957,2.0,1.0,81.0,1.0,2.014925,0.548515,3,455000.0
51.478715,-0.1032251,1.0,1.0,53.0,1.0,1.390072,0.720678,1,375000.0
51.5591774,-0.1197008,1.0,2.0,58.0,1.0,0.854375,0.850896,3,449000.0
51.6199311,-0.004902,1.0,1.0,55.0,1.0,1.356438,1.356438,0,265000.0
51.5000744,0.0607771,1.0,3.0,99.0,1.0,0.258181,0.826531,2,262000.0
51.4365927,-0.0544252,2.0,4.0,120.0,1.0,0.284750,0.284750,2,698000.0
51.4964552,-0.3094865,2.0,3.0,97.0,1.0,2.089535,0.434970,2,572000.0
51.4265397,-0.0789251,2.0,2.0,107.0,1.0,1.099189,1.099189,0,614000.0
51.4391659,-0.1271643,2.0,2.0,78.0,1.0,1.527304,1.527304,0,551000.0
51.5243833,-0.170235,1.0,1.0,57.0,1.0,0.522268,0.454414,5,370000.0
51.4749205,0.0597532,1.0,2.0,73.0,1.0,1.818771,1.818771,0,330000.0
51.3968083,-0.0827518,1.0,2.0,71.0,1.0,0.559724,0.559724,1,264000.0
51.5299892,-0.0694762,1.0,2.0,66.0,1.0,0.470624,0.470624,3,594000.0
51.4355708,-0.1012142,2.0,2.0,65.0,1.0,0.539239,0.539239,1,508000.0
51.563125,0.000432,1.0,2.0,85.0,1.0,0.568120,0.568120,4,632000.0
51.4111324,-0.0624803,1.0,2.0,75.0,1.0,0.250157,0.250157,3,459000.0
51.4855336,0.082116,1.0,2.0,81.0,2.0,0.488948,0.488948,1,366000.0
51.5074327,-0.3268909,1.0,4.0,124.0,2.0,0.741260,0.741260,2,864000.0
51.4126449,-0.2289159,1.0,4.0,146.0,2.0,1.055493,1.055493,0,1264000.0
51.5975016,-0.1084164,2.0,3.0,168.0,2.0,2.361907,0.101423,2,696000.0
51.4767923,-0.0947092,2.0,2.0,92.0,1.0,1.017872,1.017872,0,569000.0
51.4723113,-0.0290606,2.0,2.0,84.0,1.0,0.513219,0.513219,4,198000.0
51.6308723,-0.0528864,1.0,2.0,87.0,1.0,0.916670,0.916670,1,431000.0
51.4692855,-0.0655038,1.0,3.0,90.0,1.0,0.335724,0.335724,3,675000.0
51.4548388,-0.1902467,1.0,1.0,55.0,1.0,1.792208,1.517587,0,500000.0
51.436871,0.0516428,1.0,4.0,98.0,2.0,4.110790,4.110790,0,564000.0
51.6043806,-0.149703,1.0,2.0,73.0,1.0,1.174093,1.174093,0,338000.0
51.4615021,0.0211186,2.0,3.0,100.0,1.0,2.444040,2.444040,0,611000.0
51.4002883,-0.0832963,3.0,3.0,114.0,2.0,0.692309,0.692309,1,570000.0
51.4291095,0.022696,1.0,2.0,71.0,1.0,2.671845,2.671845,0,335000.0
51.4855267,-0.1371512,1.0,1.0,58.0,1.0,1.313508,0.445800,4,470000.0
51.4261612,-0.0533578,1.0,1.0,54.0,1.0,0.176101,0.176101,1,374000.0
51.4952965,-0.1255301,3.0,3.0,175.0,1.0,1.195062,0.671160,4,2700000.0
51.4521931,0.0522578,1.0,3.0,94.0,1.0,4.113522,4.282480,0,273000.0
51.5175107,-0.1828198,2.0,2.0,87.0,1.0,0.442721,0.442721,7,1146000.0
51.5236675,-0.2536716,1.0,5.0,83.0,1.0,1.189757,0.421189,2,599000.0
51.4832908,0.0028254,1.0,4.0,154.0,2.0,0.058511,0.929602,1,1004000.0
51.4451608,-0.1142429,1.0,1.0,50.0,1.0,0.876138,0.876138,1,298000.0
51.5874475,-0.0653974,1.0,3.0,115.0,1.0,0.281848,0.281848,4,765000.0
51.6185691,-0.1688245,2.0,5.0,171.0,3.0,1.837913,1.157583,0,1139000.0
51.6072738,-0.1177587,2.0,3.0,146.0,2.0,1.914016,0.464439,1,770000.0
51.5974736,-0.0670073,1.0,1.0,51.0,1.0,0.490774,0.490774,2,280000.0
51.4782544,-0.1125763,1.0,3.0,100.0,1.0,1.519677,0.391665,2,625000.0
51.5248236,-0.0763551,1.0,2.0,68.0,1.0,0.142292,0.142292,4,614000.0
51.579432,-0.0018832,1.0,2.0,54.0,1.0,0.828175,0.828175,1,404000.0
51.4403785,0.0628942,1.0,2.0,81.0,1.0,4.645361,4.645361,0,463000.0
51.528071,-0.0846521,1.0,1.0,61.0,1.0,0.312417,0.312417,3,674000.0
51.4111324,-0.0624803,1.0,2.0,75.0,1.0,0.250157,0.250157,3,459000.0
51.5571011,-0.1819774,4.0,4.0,262.0,3.0,0.818877,0.259843,2,5438000.0
51.5225273,-0.3071945,1.0,2.0,93.0,1.0,0.924716,0.924716,1,553000.0
51.4461523,-0.0052042,1.0,2.0,60.0,1.0,1.464296,2.216502,0,498000.0
51.5683056,-0.0710577,1.0,2.0,58.0,1.0,0.379731,0.379731,2,393000.0
51.5311304,-0.1825511,2.0,2.0,90.0,1.0,0.954374,0.704401,4,1073000.0
51.5673349,-0.1583524,3.0,5.0,400.0,2.0,1.413091,1.438178,0,3438000.0
51.4716058,-0.1320446,1.0,4.0,86.0,1.0,0.474485,0.474485,4,410000.0
51.4411449,-0.0421158,1.0,3.0,126.0,2.0,0.792030,0.792030,1,900000.0
51.4048484,-0.2351247,1.0,2.0,56.0,1.0,1.528813,1.528813,0,363000.0
51.5818661,-0.1197464,3.0,3.0,129.0,1.0,1.165262,1.165262,0,960000.0
51.483374,0.0241739,1.0,2.0,58.0,2.0,0.433878,0.433878,1,437000.0
51.4556786,-0.1427271,2.0,5.0,220.0,1.0,1.310497,0.453115,2,2036000.0
51.5033325,-0.2456456,2.0,4.0,172.0,1.0,1.349833,0.930524,1,1401000.0
51.471085,-0.1366159,1.0,3.0,77.0,1.0,0.182503,0.182503,3,426000.0
51.5445017,0.0575485,1.0,2.0,76.0,1.0,1.039822,0.758449,1,438000.0
51.5655424,0.0115615,1.0,3.0,116.0,2.0,0.313404,0.313404,2,697000.0
51.4933121,-0.0388843,1.0,1.0,60.0,1.0,0.616275,0.616275,2,444000.0
51.5043009,-0.3172939,1.0,3.0,113.0,2.0,1.076636,0.595032,2,915000.0
51.4897742,0.0899297,3.0,2.0,77.0,2.0,0.339777,0.339777,1,379000.0
51.440053,-0.1187268,1.0,5.0,180.0,1.0,0.956323,0.956323,1,1284000.0
51.4512446,0.0052078,2.0,5.0,139.0,2.0,2.042472,2.042472,0,934000.0
51.6081926,-0.0944689,2.0,4.0,134.0,2.0,1.664247,1.593388,0,698000.0
51.4659518,0.0527887,1.0,3.0,88.0,1.0,2.761764,2.923801,0,474000.0
51.4724521,-0.099093,2.0,2.0,75.0,1.0,0.723170,0.723170,2,452000.0
51.5629144,0.0116908,1.0,3.0,113.0,1.0,0.217334,0.217334,2,784000.0
51.4161563,-0.1001634,3.0,3.0,208.0,2.0,1.956108,1.956108,0,894000.0
51.4824743,-0.1363393,2.0,2.0,73.0,1.0,1.415842,0.609723,4,956000.0
51.5979332,0.0152295,2.0,4.0,126.0,2.0,1.564169,1.071863,0,794000.0
51.5768853,-0.0315673,1.0,2.0,84.0,2.0,0.474296,0.474296,1,647000.0
51.5159891,-0.0727683,2.0,2.0,94.0,1.0,0.285196,0.122049,6,1059000.0
51.4241102,-0.1659285,1.0,2.0,70.0,1.0,0.596797,0.440776,2,592000.0
51.5434226,-0.0996406,1.0,2.0,74.0,1.0,0.467357,0.467357,2,938000.0
51.571228,-0.0181452,1.0,3.0,101.0,1.0,0.724867,0.724867,1,620000.0
51.3955775,-0.0899765,1.0,2.0,70.0,1.0,1.073745,1.073745,0,400000.0
51.5494354,-0.1927689,1.0,2.0,44.0,1.0,0.122627,0.122627,6,553000.0
51.4539656,-0.0008911,1.0,2.0,100.0,1.0,1.545517,1.545517,0,706000.0
51.4915509,0.0713938,2.0,2.0,81.0,1.0,0.090871,0.090871,3,535000.0
51.5094074,-0.1961555,1.0,1.0,45.0,1.0,1.511147,0.031493,5,476000.0
51.5719073,-0.0307286,1.0,3.0,95.0,1.0,1.030777,1.030777,0,670000.0
51.4680593,0.0423148,2.0,3.0,122.0,2.0,2.219597,2.464270,0,669000.0
51.4410297,-0.1875836,1.0,1.0,47.0,1.0,1.750646,1.392638,0,427000.0
51.4691069,-0.1576893,2.0,3.0,113.0,1.0,0.969847,0.969847,1,1091000.0
51.5036326,-0.0772234,1.0,1.0,64.0,1.0,0.648706,0.648706,2,754000.0
51.5291999,-0.0285206,1.0,4.0,103.0,1.0,0.557610,0.344004,3,472000.0
51.4534845,-0.0261151,1.0,1.0,33.0,1.0,0.754431,0.754431,1,271000.0
51.6277407,-0.1856117,2.0,1.0,137.0,2.0,1.733484,0.545070,1,999000.0
51.4583768,-0.199262,1.0,1.0,48.0,1.0,2.161863,0.818417,1,387000.0
51.5347708,-0.2193906,1.0,2.0,106.0,1.0,0.058852,0.058852,3,489000.0
51.4069078,-0.2193431,1.0,1.0,60.0,1.0,0.455280,0.455280,1,472000.0
51.4957406,-0.0811775,1.0,1.0,59.0,1.0,1.071086,1.036033,0,551000.0
51.4464236,-1.15e-05,2.0,4.0,164.0,2.0,1.825177,2.309350,0,1131000.0
51.5823126,-0.10336,2.0,4.0,156.0,1.0,0.672603,0.672603,2,1061000.0
51.4922932,-0.0360063,2.0,2.0,73.0,1.0,0.823696,0.823696,1,564000.0
51.4816735,0.0315014,1.0,3.0,110.0,1.0,0.561616,0.973626,1,455000.0
51.4864948,-0.1677775,2.0,2.0,90.0,1.0,1.614887,0.916693,1,766000.0
51.4850358,-0.1187924,1.0,1.0,51.0,1.0,2.006232,0.430734,4,407000.0
51.568003,-0.0199448,1.0,1.0,49.0,1.0,0.852309,0.852309,1,398000.0
51.5260873,-0.1705127,1.0,1.0,51.0,1.0,0.617262,0.617262,6,336000.0
51.4646956,-0.0685629,1.0,2.0,65.0,1.0,0.606406,0.606406,1,603000.0
51.4332234,-0.1835433,2.0,4.0,159.0,1.0,0.948818,0.948818,1,955000.0
51.5718266,-0.0882942,1.0,1.0,55.0,1.0,0.902299,0.594302,3,438000.0
51.5902475,-0.259087,2.0,4.0,138.0,1.0,1.785196,0.856930,1,706000.0
51.4932373,-0.1413603,1.0,1.0,50.0,1.0,0.409028,0.409028,3,541000.0
51.437261,-0.1478193,1.0,1.0,62.0,1.0,0.681753,0.681753,2,504000.0
51.4682833,-0.1419709,2.0,5.0,202.0,1.0,0.307887,0.307887,3,1628000.0
51.586315,-0.0840524,1.0,2.0,104.0,1.0,0.821516,0.821516,1,756000.0
51.4481064,-0.1962983,1.0,1.0,41.0,1.0,2.591328,0.789766,1,310000.0
51.5184268,-0.1391525,3.0,3.0,106.0,1.0,0.625022,0.348315,9,2261000.0
51.4642843,0.0550606,1.0,2.0,62.0,1.0,3.003288,3.042194,0,324000.0
51.4436187,-0.1409857,1.0,3.0,117.0,2.0,0.757685,0.757685,1,1215000.0
51.4523375,-0.1441292,3.0,4.0,219.0,2.0,1.182460,0.241600,1,2072000.0
51.4858722,0.0661009,1.0,1.0,55.0,1.0,0.524541,0.524541,2,368000.0
51.4289456,-0.045054,2.0,4.0,249.0,3.0,0.648875,0.648875,1,1365000.0
51.431485,0.0521063,1.0,3.0,95.0,2.0,3.520954,3.520954,0,458000.0
51.5289894,-0.1807622,2.0,2.0,107.0,2.0,1.217524,0.670375,2,1246000.0
51.4887893,0.0391789,1.0,3.0,93.0,2.0,0.618545,1.544176,0,407000.0
51.44177,-0.1657681,1.0,1.0,46.0,1.0,0.972207,0.800938,2,441000.0
51.6011017,-0.1209162,1.0,2.0,54.0,1.0,2.112713,0.731626,2,354000.0
51.521686,-0.0529907,1.0,4.0,106.0,1.0,0.523528,0.425185,3,500000.0
51.4494536,-0.1239678,1.0,1.0,40.0,1.0,1.574751,1.574751,0,305000.0
51.5972593,-0.0137934,1.0,3.0,98.0,2.0,1.409814,1.409814,0,636000.0
51.4277457,-0.1406371,1.0,4.0,90.0,1.0,0.674315,0.674315,1,408000.0
51.5419883,0.0122244,1.0,2.0,74.0,2.0,0.627046,0.627046,1,502000.0
51.4066417,-0.2291433,3.0,5.0,223.0,3.0,1.071208,1.071208,0,1483000.0
51.4938516,-0.1285282,1.0,1.0,45.0,1.0,1.039160,0.663233,4,689000.0
51.5863691,-0.0711162,1.0,2.0,82.0,1.0,0.484785,0.484785,4,242000.0
51.4999769,0.0318407,2.0,2.0,85.0,1.0,0.297638,0.698552,1,543000.0
51.4926498,-0.2602957,1.0,1.0,55.0,1.0,1.035061,0.482989,3,466000.0
51.4711936,-0.0401673,1.0,2.0,64.0,1.0,0.508776,0.508776,4,525000.0
51.5118373,-0.0388547,2.0,2.0,75.0,1.0,0.104591,0.104591,2,575000.0
51.479362,-0.1464468,2.0,2.0,82.0,1.0,1.205639,0.178765,1,960000.0
51.606575,-0.0159,1.0,3.0,103.0,1.0,1.074164,1.074164,0,570000.0
51.4156095,-0.0602201,1.0,2.0,69.0,1.0,0.219958,0.219958,3,359000.0
51.4926273,-0.1454331,2.0,1.0,67.0,1.0,0.500379,0.500379,3,682000.0
51.5237032,-0.2847497,1.0,3.0,110.0,2.0,1.282819,0.317564,4,1276000.0
51.5513783,-0.0554667,1.0,1.0,63.0,1.0,0.475203,0.475203,2,454000.0
51.4449152,-0.1101661,1.0,4.0,136.0,3.0,0.671736,0.671736,1,1004000.0
51.6085719,-0.2385796,2.0,5.0,218.0,4.0,0.905867,0.905867,1,1204000.0
51.4695588,-0.126077,1.0,1.0,54.0,1.0,0.622796,0.345581,3,462000.0
51.4649841,-0.1505703,1.0,4.0,88.0,1.0,1.007404,0.974823,1,626000.0
51.5222071,-0.1835409,2.0,3.0,221.0,2.0,0.835982,0.118379,4,2925000.0
51.6026269,-0.1923834,1.0,1.0,53.0,1.0,3.630507,0.177551,2,301000.0
51.4859689,0.0055643,1.0,2.0,61.0,1.0,0.400803,0.886710,1,595000.0
51.4627536,-0.1907875,2.0,2.0,74.0,1.0,1.474134,1.385617,0,527000.0
51.4897296,-0.1350928,1.0,2.0,65.0,1.0,0.949799,0.075943,3,450000.0
51.4476743,-0.0448444,2.0,5.0,200.0,2.0,0.305005,0.305005,1,1257000.0
51.5184571,0.055582,1.0,1.0,40.0,1.0,0.578196,0.578196,1,257000.0
51.4917643,-0.0958011,2.0,3.0,122.0,1.0,1.589485,0.488039,2,745000.0
51.6294091,-0.0001369,1.0,2.0,83.0,2.0,0.827234,0.827234,1,565000.0
51.6445473,-0.1132332,1.0,2.0,62.0,1.0,2.502340,1.289748,0,361000.0
51.56247,-0.0820531,1.0,3.0,67.0,1.0,0.715429,0.715429,1,570000.0
51.4640077,-0.0144892,2.0,2.0,69.0,1.0,0.165021,0.165021,2,437000.0
51.5482102,-0.1728846,2.0,4.0,142.0,1.0,0.561433,0.522548,5,1981000.0
51.6008004,-0.1251305,1.0,2.0,100.0,1.0,1.936879,0.723767,1,527000.0
